lead_id,ad_id,lead_date,lead_source,utm_medium,utm_campaign,email,phone,is_mql,converted_to_customer,became_buyer,order_id,customer_id,funnel_stage
3638,105,2023-04-29,TikTok,referral,Campaign_13,user_3638@example.com,300-2381886,1,0,0,,,MQL
3639,8,2023-06-30,Email,paid_social,Campaign_59,user_3639@example.com,300-7633263,0,0,0,,,Raw Lead
3640,399,2023-05-10,Google,paid_social,Campaign_1,user_3640@example.com,300-6990502,1,1,1,137,318.0,Customer (Buyer)
3641,55,2023-05-13,Instagram,paid_search,Campaign_54,user_3641@example.com,300-8083702,1,0,0,,,MQL
3642,103,2023-01-09,Email,referral,Campaign_49,user_3642@example.com,300-5337121,1,1,1,1295,513.0,Customer (Buyer)
3643,380,2023-04-26,Instagram,email,Campaign_48,user_3643@example.com,300-8400203,0,0,0,,,Raw Lead
3644,282,2023-04-18,Facebook,email,Campaign_32,user_3644@example.com,300-8206892,1,0,0,,,MQL
3645,281,2023-01-28,Facebook,paid_social,Campaign_7,user_3645@example.com,300-2774012,0,0,0,,,Raw Lead
3646,668,2023-02-10,Email,paid_social,Campaign_33,user_3646@example.com,300-1157040,0,0,0,,,Raw Lead
3647,182,2023-03-20,Google,paid_social,Campaign_30,user_3647@example.com,300-8675948,1,1,0,,,Customer (No Purchase Yet)
3648,31,2023-03-31,Email,paid_social,Campaign_45,user_3648@example.com,300-4706539,0,0,0,,,Raw Lead
3649,338,2023-04-19,Instagram,referral,Campaign_4,user_3649@example.com,300-7574266,0,0,0,,,Raw Lead
3650,578,2023-05-15,Google,referral,Campaign_10,user_3650@example.com,300-2970531,1,0,0,,,MQL
3651,210,2023-02-22,Email,paid_social,Campaign_7,user_3651@example.com,300-1459699,1,1,1,1258,261.0,Customer (Buyer)
3652,85,2023-04-18,Google,email,Campaign_15,user_3652@example.com,300-9957809,1,1,0,,,Customer (No Purchase Yet)
3653,405,2023-06-03,Google,email,Campaign_35,user_3653@example.com,300-3733690,0,0,0,,,Raw Lead
3654,186,2023-01-13,Instagram,email,Campaign_54,user_3654@example.com,300-6076555,1,0,0,,,MQL
3655,465,2023-02-02,Google,paid_social,Campaign_49,user_3655@example.com,300-6652703,1,0,0,,,MQL
3656,446,2023-04-23,TikTok,referral,Campaign_39,user_3656@example.com,300-9498801,0,0,0,,,Raw Lead
3657,147,2023-03-25,Instagram,email,Campaign_20,user_3657@example.com,300-7077312,1,1,1,1347,947.0,Customer (Buyer)
3658,503,2023-01-07,Email,paid_social,Campaign_55,user_3658@example.com,300-5583269,0,0,0,,,Raw Lead
3659,562,2023-01-21,TikTok,email,Campaign_55,user_3659@example.com,300-3100068,1,0,0,,,MQL
3660,437,2023-03-22,TikTok,paid_search,Campaign_30,user_3660@example.com,300-5011836,0,0,0,,,Raw Lead
3661,288,2023-05-15,TikTok,paid_search,Campaign_22,user_3661@example.com,300-4716276,1,1,0,,,Customer (No Purchase Yet)
3662,496,2023-04-17,Google,paid_search,Campaign_20,user_3662@example.com,300-9946903,1,0,0,,,MQL
3663,158,2023-02-05,Email,email,Campaign_31,user_3663@example.com,300-4431553,0,0,0,,,Raw Lead
3664,351,2023-01-31,Email,paid_social,Campaign_54,user_3664@example.com,300-4558835,1,0,0,,,MQL
3665,295,2023-01-02,Facebook,paid_social,Campaign_31,user_3665@example.com,300-8289838,0,0,0,,,Raw Lead
3666,81,2023-02-09,Email,referral,Campaign_29,user_3666@example.com,300-3907854,1,1,1,162,113.0,Customer (Buyer)
3667,562,2023-06-12,Google,email,Campaign_10,user_3667@example.com,300-4983258,1,1,1,1263,13.0,Customer (Buyer)
3668,539,2023-04-05,Facebook,referral,Campaign_16,user_3668@example.com,300-5629596,0,0,0,,,Raw Lead
3669,363,2023-05-22,Instagram,paid_social,Campaign_60,user_3669@example.com,300-8495089,1,0,0,,,MQL
3670,573,2023-01-17,Instagram,paid_social,Campaign_57,user_3670@example.com,300-3514433,1,0,0,,,MQL
3671,515,2023-02-09,Google,referral,Campaign_51,user_3671@example.com,300-9506300,1,0,0,,,MQL
3672,428,2023-02-08,Instagram,email,Campaign_52,user_3672@example.com,300-3073298,1,0,0,,,MQL
3673,427,2023-05-04,Instagram,paid_social,Campaign_24,user_3673@example.com,300-3132530,0,0,0,,,Raw Lead
3674,666,2023-06-11,Facebook,paid_social,Campaign_48,user_3674@example.com,300-1715822,0,0,0,,,Raw Lead
3675,267,2023-03-12,Facebook,paid_social,Campaign_58,user_3675@example.com,300-7421596,1,1,1,1424,346.0,Customer (Buyer)
3676,243,2023-02-21,TikTok,paid_search,Campaign_19,user_3676@example.com,300-9545233,0,0,0,,,Raw Lead
3677,129,2023-03-11,TikTok,email,Campaign_52,user_3677@example.com,300-6999338,1,0,0,,,MQL
3678,601,2023-04-20,Instagram,paid_social,Campaign_2,user_3678@example.com,300-8189422,1,1,0,,,Customer (No Purchase Yet)
3679,222,2023-04-23,Google,email,Campaign_15,user_3679@example.com,300-9305963,0,0,0,,,Raw Lead
3680,379,2023-04-08,TikTok,email,Campaign_8,user_3680@example.com,300-4581394,0,0,0,,,Raw Lead
3681,100,2023-01-13,TikTok,paid_social,Campaign_54,user_3681@example.com,300-1924250,1,1,1,592,835.0,Customer (Buyer)
3682,522,2023-03-16,Facebook,paid_social,Campaign_8,user_3682@example.com,300-6836678,1,0,0,,,MQL
3683,151,2023-02-16,Email,referral,Campaign_2,user_3683@example.com,300-3638242,1,1,1,1491,537.0,Customer (Buyer)
3684,42,2023-02-26,Google,paid_social,Campaign_22,user_3684@example.com,300-3846757,1,0,0,,,MQL
3685,351,2023-02-23,Google,paid_search,Campaign_8,user_3685@example.com,300-4615291,1,1,1,1349,947.0,Customer (Buyer)
3686,584,2023-01-21,Facebook,email,Campaign_58,user_3686@example.com,300-7163332,1,1,1,667,397.0,Customer (Buyer)
3687,503,2023-01-03,Google,paid_social,Campaign_29,user_3687@example.com,300-6631446,0,0,0,,,Raw Lead
3688,620,2023-03-22,Email,paid_search,Campaign_58,user_3688@example.com,300-1777625,0,0,0,,,Raw Lead
3689,108,2023-04-26,Facebook,paid_search,Campaign_33,user_3689@example.com,300-3007869,1,1,0,,,Customer (No Purchase Yet)
3690,503,2023-05-11,Email,referral,Campaign_32,user_3690@example.com,300-4599134,0,0,0,,,Raw Lead
3691,419,2023-03-14,Facebook,referral,Campaign_26,user_3691@example.com,300-9422725,0,0,0,,,Raw Lead
3692,322,2023-03-03,Facebook,email,Campaign_25,user_3692@example.com,300-7272661,1,1,1,452,682.0,Customer (Buyer)
3693,430,2023-03-30,Google,email,Campaign_57,user_3693@example.com,300-4137163,0,0,0,,,Raw Lead
3694,355,2023-05-21,Instagram,referral,Campaign_22,user_3694@example.com,300-1895132,0,0,0,,,Raw Lead
3695,363,2023-02-12,TikTok,email,Campaign_36,user_3695@example.com,300-2477347,0,0,0,,,Raw Lead
3696,339,2023-04-08,Google,email,Campaign_58,user_3696@example.com,300-2236399,1,0,0,,,MQL
3697,338,2023-05-04,TikTok,email,Campaign_16,user_3697@example.com,300-9861195,0,0,0,,,Raw Lead
3698,117,2023-01-17,Google,referral,Campaign_35,user_3698@example.com,300-9752830,1,1,0,,,Customer (No Purchase Yet)
3699,58,2023-03-03,Facebook,referral,Campaign_11,user_3699@example.com,300-2485776,1,0,0,,,MQL
3700,554,2023-06-09,TikTok,paid_social,Campaign_9,user_3700@example.com,300-5192087,0,0,0,,,Raw Lead
3701,381,2023-05-07,Google,email,Campaign_20,user_3701@example.com,300-7030718,1,1,1,1972,293.0,Customer (Buyer)
3702,440,2023-06-09,Instagram,email,Campaign_36,user_3702@example.com,300-2875427,0,0,0,,,Raw Lead
3703,660,2023-01-25,Instagram,email,Campaign_55,user_3703@example.com,300-5719623,0,0,0,,,Raw Lead
3704,442,2023-05-19,TikTok,referral,Campaign_41,user_3704@example.com,300-7124039,0,0,0,,,Raw Lead
3705,332,2023-03-26,TikTok,email,Campaign_26,user_3705@example.com,300-9493235,1,0,0,,,MQL
3706,95,2023-03-24,Email,referral,Campaign_3,user_3706@example.com,300-9689288,1,0,0,,,MQL
3707,500,2023-05-09,Facebook,referral,Campaign_60,user_3707@example.com,300-6558744,1,1,1,100,86.0,Customer (Buyer)
3708,289,2023-01-19,Facebook,email,Campaign_8,user_3708@example.com,300-5362918,1,0,0,,,MQL
3709,188,2023-03-31,Email,referral,Campaign_35,user_3709@example.com,300-3267472,1,0,0,,,MQL
3710,79,2023-03-21,Instagram,paid_social,Campaign_4,user_3710@example.com,300-1553915,0,0,0,,,Raw Lead
3711,376,2023-01-26,Facebook,paid_search,Campaign_26,user_3711@example.com,300-6750118,0,0,0,,,Raw Lead
3712,395,2023-03-12,TikTok,referral,Campaign_18,user_3712@example.com,300-4690864,1,0,0,,,MQL
3713,614,2023-05-14,Facebook,paid_social,Campaign_53,user_3713@example.com,300-6215381,1,0,0,,,MQL
3714,300,2023-05-15,Instagram,referral,Campaign_54,user_3714@example.com,300-7768681,0,0,0,,,Raw Lead
3715,163,2023-03-31,Instagram,paid_social,Campaign_18,user_3715@example.com,300-4565453,1,0,0,,,MQL
3716,49,2023-03-04,Facebook,referral,Campaign_23,user_3716@example.com,300-9451601,0,0,0,,,Raw Lead
3717,513,2023-05-26,Email,paid_search,Campaign_15,user_3717@example.com,300-6738036,1,0,0,,,MQL
3718,509,2023-06-06,Facebook,email,Campaign_25,user_3718@example.com,300-1171812,0,0,0,,,Raw Lead
3719,131,2023-03-09,Google,paid_social,Campaign_43,user_3719@example.com,300-8671664,1,0,0,,,MQL
3720,503,2023-04-09,Facebook,email,Campaign_18,user_3720@example.com,300-9129204,1,0,0,,,MQL
3721,513,2023-06-09,Instagram,paid_search,Campaign_1,user_3721@example.com,300-4492564,0,0,0,,,Raw Lead
3722,564,2023-03-21,Google,referral,Campaign_33,user_3722@example.com,300-5867729,0,0,0,,,Raw Lead
3723,610,2023-03-07,Facebook,referral,Campaign_46,user_3723@example.com,300-8427595,1,0,0,,,MQL
3724,194,2023-02-04,Instagram,referral,Campaign_23,user_3724@example.com,300-6008651,0,0,0,,,Raw Lead
3725,320,2023-03-18,Google,paid_social,Campaign_29,user_3725@example.com,300-6416665,0,0,0,,,Raw Lead
3726,643,2023-06-14,Facebook,paid_search,Campaign_57,user_3726@example.com,300-8766780,0,0,0,,,Raw Lead
3727,294,2023-06-30,TikTok,paid_social,Campaign_27,user_3727@example.com,300-1454255,1,0,0,,,MQL
3728,85,2023-04-02,Email,paid_search,Campaign_33,user_3728@example.com,300-5652413,0,0,0,,,Raw Lead
3729,520,2023-03-18,Instagram,paid_search,Campaign_44,user_3729@example.com,300-6598916,1,0,0,,,MQL
3730,523,2023-01-31,Instagram,email,Campaign_21,user_3730@example.com,300-6405754,0,0,0,,,Raw Lead
3731,326,2023-02-02,TikTok,referral,Campaign_7,user_3731@example.com,300-5297881,0,0,0,,,Raw Lead
3732,257,2023-01-30,Facebook,paid_social,Campaign_39,user_3732@example.com,300-7814781,1,0,0,,,MQL
3733,82,2023-06-02,Google,paid_social,Campaign_14,user_3733@example.com,300-3775230,1,0,0,,,MQL
3734,153,2023-05-17,Facebook,referral,Campaign_4,user_3734@example.com,300-1184216,0,0,0,,,Raw Lead
3735,73,2023-05-25,Facebook,referral,Campaign_52,user_3735@example.com,300-2173975,0,0,0,,,Raw Lead
3736,576,2023-06-16,Facebook,paid_social,Campaign_44,user_3736@example.com,300-9106885,1,0,0,,,MQL
3737,576,2023-06-18,TikTok,email,Campaign_49,user_3737@example.com,300-9201621,1,1,0,,,Customer (No Purchase Yet)
3738,648,2023-03-01,Email,email,Campaign_52,user_3738@example.com,300-4750605,0,0,0,,,Raw Lead
3739,184,2023-01-16,Instagram,email,Campaign_31,user_3739@example.com,300-9763077,0,0,0,,,Raw Lead
3740,337,2023-05-12,TikTok,paid_search,Campaign_1,user_3740@example.com,300-4041423,0,0,0,,,Raw Lead
3741,39,2023-05-16,TikTok,email,Campaign_16,user_3741@example.com,300-4361954,1,0,0,,,MQL
3742,519,2023-03-27,Facebook,referral,Campaign_16,user_3742@example.com,300-5577295,0,0,0,,,Raw Lead
3743,611,2023-05-03,Email,paid_search,Campaign_7,user_3743@example.com,300-4550401,0,0,0,,,Raw Lead
3744,153,2023-06-06,TikTok,email,Campaign_1,user_3744@example.com,300-9205935,1,0,0,,,MQL
3745,474,2023-04-28,Instagram,referral,Campaign_28,user_3745@example.com,300-8018550,1,0,0,,,MQL
3746,217,2023-04-30,Facebook,paid_search,Campaign_3,user_3746@example.com,300-5063414,0,0,0,,,Raw Lead
3747,546,2023-04-23,Instagram,paid_search,Campaign_41,user_3747@example.com,300-7665107,1,0,0,,,MQL
3748,293,2023-03-23,TikTok,email,Campaign_44,user_3748@example.com,300-4934412,1,0,0,,,MQL
3749,175,2023-02-13,Instagram,email,Campaign_51,user_3749@example.com,300-9096838,1,1,0,,,Customer (No Purchase Yet)
3750,473,2023-06-20,Google,paid_social,Campaign_47,user_3750@example.com,300-1852390,0,0,0,,,Raw Lead
3751,536,2023-06-11,TikTok,paid_social,Campaign_52,user_3751@example.com,300-9335408,1,1,1,169,2.0,Customer (Buyer)
3752,91,2023-01-21,Email,email,Campaign_31,user_3752@example.com,300-9186244,0,0,0,,,Raw Lead
3753,103,2023-05-12,Facebook,paid_social,Campaign_41,user_3753@example.com,300-7143066,1,0,0,,,MQL
3754,608,2023-06-02,Instagram,paid_search,Campaign_28,user_3754@example.com,300-7147259,1,0,0,,,MQL
3755,4,2023-03-02,TikTok,email,Campaign_36,user_3755@example.com,300-2992041,1,1,0,,,Customer (No Purchase Yet)
3756,153,2023-03-13,Facebook,paid_social,Campaign_31,user_3756@example.com,300-5618736,0,0,0,,,Raw Lead
3757,357,2023-01-14,Facebook,paid_search,Campaign_49,user_3757@example.com,300-7368628,1,1,1,385,323.0,Customer (Buyer)
3758,538,2023-04-26,Instagram,paid_search,Campaign_57,user_3758@example.com,300-4894842,1,1,0,,,Customer (No Purchase Yet)
3759,257,2023-05-02,Email,paid_social,Campaign_28,user_3759@example.com,300-2028645,1,0,0,,,MQL
3760,407,2023-02-22,TikTok,referral,Campaign_51,user_3760@example.com,300-6645887,1,0,0,,,MQL
3761,109,2023-02-11,Instagram,referral,Campaign_46,user_3761@example.com,300-2453446,1,0,0,,,MQL
3762,284,2023-04-20,Facebook,referral,Campaign_34,user_3762@example.com,300-3317362,1,0,0,,,MQL
3763,366,2023-03-02,Instagram,email,Campaign_26,user_3763@example.com,300-4389502,1,0,0,,,MQL
3764,663,2023-06-22,Facebook,paid_search,Campaign_29,user_3764@example.com,300-1598185,0,0,0,,,Raw Lead
3765,579,2023-05-28,TikTok,paid_social,Campaign_45,user_3765@example.com,300-3977235,1,1,0,,,Customer (No Purchase Yet)
3766,690,2023-05-11,Instagram,referral,Campaign_10,user_3766@example.com,300-9428727,1,0,0,,,MQL
3767,439,2023-04-07,TikTok,email,Campaign_2,user_3767@example.com,300-1421171,1,0,0,,,MQL
3768,5,2023-06-13,Email,referral,Campaign_24,user_3768@example.com,300-3101964,0,0,0,,,Raw Lead
3769,369,2023-05-05,Instagram,paid_social,Campaign_48,user_3769@example.com,300-4316463,0,0,0,,,Raw Lead
3770,233,2023-06-22,TikTok,referral,Campaign_20,user_3770@example.com,300-3204851,0,0,0,,,Raw Lead
3771,278,2023-04-06,Instagram,paid_search,Campaign_1,user_3771@example.com,300-7207528,1,1,1,197,837.0,Customer (Buyer)
3772,214,2023-01-14,Instagram,paid_search,Campaign_3,user_3772@example.com,300-2886842,1,0,0,,,MQL
3773,38,2023-01-26,Google,paid_social,Campaign_2,user_3773@example.com,300-7972057,0,0,0,,,Raw Lead
3774,179,2023-02-08,Instagram,paid_social,Campaign_11,user_3774@example.com,300-2330194,1,0,0,,,MQL
3775,700,2023-05-29,Google,paid_social,Campaign_27,user_3775@example.com,300-6488360,0,0,0,,,Raw Lead
3776,284,2023-03-12,Facebook,paid_search,Campaign_44,user_3776@example.com,300-5448805,0,0,0,,,Raw Lead
3777,30,2023-05-18,Email,paid_social,Campaign_44,user_3777@example.com,300-6554832,0,0,0,,,Raw Lead
3778,243,2023-02-28,Facebook,referral,Campaign_31,user_3778@example.com,300-7963486,1,0,0,,,MQL
3779,511,2023-06-27,Facebook,paid_search,Campaign_4,user_3779@example.com,300-5454232,0,0,0,,,Raw Lead
3780,674,2023-01-16,Google,paid_search,Campaign_59,user_3780@example.com,300-9934811,0,0,0,,,Raw Lead
3781,474,2023-05-04,Instagram,paid_social,Campaign_38,user_3781@example.com,300-9183935,1,0,0,,,MQL
3782,337,2023-06-12,TikTok,email,Campaign_11,user_3782@example.com,300-3412359,0,0,0,,,Raw Lead
3783,64,2023-06-18,TikTok,referral,Campaign_50,user_3783@example.com,300-1978743,0,0,0,,,Raw Lead
3784,222,2023-01-25,Instagram,paid_search,Campaign_4,user_3784@example.com,300-2702637,1,0,0,,,MQL
3785,521,2023-05-11,Instagram,paid_social,Campaign_40,user_3785@example.com,300-9417175,1,1,1,875,256.0,Customer (Buyer)
3786,650,2023-06-23,Google,referral,Campaign_5,user_3786@example.com,300-6210748,0,0,0,,,Raw Lead
3787,366,2023-02-13,Instagram,paid_search,Campaign_39,user_3787@example.com,300-7874603,1,1,1,84,96.0,Customer (Buyer)
3788,539,2023-04-09,Email,paid_social,Campaign_34,user_3788@example.com,300-9419755,0,0,0,,,Raw Lead
3789,374,2023-05-29,Instagram,referral,Campaign_24,user_3789@example.com,300-1739948,1,0,0,,,MQL
3790,453,2023-05-25,Instagram,paid_search,Campaign_48,user_3790@example.com,300-5483243,0,0,0,,,Raw Lead
3791,667,2023-03-25,Google,paid_search,Campaign_41,user_3791@example.com,300-2640472,0,0,0,,,Raw Lead
3792,217,2023-04-01,Facebook,paid_search,Campaign_37,user_3792@example.com,300-9313215,0,0,0,,,Raw Lead
3793,611,2023-01-31,TikTok,email,Campaign_55,user_3793@example.com,300-6785860,1,1,1,718,588.0,Customer (Buyer)
3794,13,2023-04-20,Instagram,paid_social,Campaign_20,user_3794@example.com,300-8711921,1,0,0,,,MQL
3795,617,2023-06-24,Instagram,email,Campaign_44,user_3795@example.com,300-6353398,0,0,0,,,Raw Lead
3796,492,2023-03-31,Email,referral,Campaign_59,user_3796@example.com,300-5302471,1,1,1,738,165.0,Customer (Buyer)
3797,267,2023-03-29,Google,paid_social,Campaign_59,user_3797@example.com,300-6293054,0,0,0,,,Raw Lead
3798,260,2023-05-06,Google,email,Campaign_32,user_3798@example.com,300-9006570,1,1,0,,,Customer (No Purchase Yet)
3799,564,2023-03-18,Google,email,Campaign_59,user_3799@example.com,300-9966079,0,0,0,,,Raw Lead
3800,130,2023-06-02,TikTok,paid_search,Campaign_13,user_3800@example.com,300-4889913,0,0,0,,,Raw Lead
3801,551,2023-01-29,Email,paid_search,Campaign_20,user_3801@example.com,300-3228641,0,0,0,,,Raw Lead
3802,457,2023-04-18,Facebook,paid_social,Campaign_27,user_3802@example.com,300-5786807,1,1,1,377,256.0,Customer (Buyer)
3803,575,2023-04-13,Facebook,paid_social,Campaign_58,user_3803@example.com,300-1698918,1,0,0,,,MQL
3804,288,2023-01-13,Google,email,Campaign_17,user_3804@example.com,300-3406017,1,0,0,,,MQL
3805,582,2023-01-21,Google,referral,Campaign_40,user_3805@example.com,300-3706602,0,0,0,,,Raw Lead
3806,54,2023-06-16,Google,email,Campaign_54,user_3806@example.com,300-9038663,0,0,0,,,Raw Lead
3807,332,2023-05-28,Email,email,Campaign_43,user_3807@example.com,300-1819960,0,0,0,,,Raw Lead
3808,573,2023-04-29,Email,email,Campaign_7,user_3808@example.com,300-4888946,1,0,0,,,MQL
3809,56,2023-04-23,Email,paid_social,Campaign_30,user_3809@example.com,300-2935041,1,0,0,,,MQL
3810,449,2023-03-18,TikTok,email,Campaign_47,user_3810@example.com,300-9458344,1,0,0,,,MQL
3811,407,2023-06-11,Facebook,referral,Campaign_33,user_3811@example.com,300-5974795,1,0,0,,,MQL
3812,579,2023-03-12,Instagram,referral,Campaign_26,user_3812@example.com,300-2738363,1,0,0,,,MQL
3813,650,2023-06-25,Email,paid_social,Campaign_53,user_3813@example.com,300-8656290,0,0,0,,,Raw Lead
3814,497,2023-06-22,Instagram,referral,Campaign_6,user_3814@example.com,300-5925594,0,0,0,,,Raw Lead
3815,385,2023-06-24,Google,paid_search,Campaign_40,user_3815@example.com,300-6820823,0,0,0,,,Raw Lead
3816,585,2023-05-06,Email,paid_social,Campaign_44,user_3816@example.com,300-8138686,1,0,0,,,MQL
3817,419,2023-03-08,TikTok,email,Campaign_4,user_3817@example.com,300-6694189,1,0,0,,,MQL
3818,304,2023-01-13,Email,paid_social,Campaign_31,user_3818@example.com,300-9734274,1,0,0,,,MQL
3819,668,2023-02-24,Email,email,Campaign_52,user_3819@example.com,300-7811186,0,0,0,,,Raw Lead
3820,377,2023-01-20,Google,paid_social,Campaign_35,user_3820@example.com,300-3125970,0,0,0,,,Raw Lead
3821,166,2023-01-16,Google,paid_search,Campaign_59,user_3821@example.com,300-6792347,1,0,0,,,MQL
3822,325,2023-03-01,TikTok,paid_social,Campaign_49,user_3822@example.com,300-5513703,0,0,0,,,Raw Lead
3823,642,2023-04-12,TikTok,email,Campaign_2,user_3823@example.com,300-1074395,1,0,0,,,MQL
3824,228,2023-06-06,Facebook,referral,Campaign_17,user_3824@example.com,300-7199878,0,0,0,,,Raw Lead
3825,28,2023-05-14,TikTok,referral,Campaign_19,user_3825@example.com,300-3923012,0,0,0,,,Raw Lead
3826,407,2023-01-05,TikTok,paid_search,Campaign_50,user_3826@example.com,300-6829831,0,0,0,,,Raw Lead
3827,199,2023-01-07,Google,paid_search,Campaign_27,user_3827@example.com,300-8466488,0,0,0,,,Raw Lead
3828,609,2023-03-10,Instagram,referral,Campaign_25,user_3828@example.com,300-8972619,1,0,0,,,MQL
3829,215,2023-03-07,Instagram,email,Campaign_30,user_3829@example.com,300-8588056,1,0,0,,,MQL
3830,517,2023-06-07,TikTok,email,Campaign_39,user_3830@example.com,300-3149952,0,0,0,,,Raw Lead
3831,123,2023-06-06,Instagram,referral,Campaign_35,user_3831@example.com,300-6817653,1,0,0,,,MQL
3832,637,2023-03-11,TikTok,referral,Campaign_9,user_3832@example.com,300-2439737,0,0,0,,,Raw Lead
3833,671,2023-05-08,Email,email,Campaign_51,user_3833@example.com,300-3600970,0,0,0,,,Raw Lead
3834,284,2023-06-15,Instagram,paid_social,Campaign_45,user_3834@example.com,300-2485007,0,0,0,,,Raw Lead
3835,441,2023-04-29,Email,paid_social,Campaign_45,user_3835@example.com,300-1122090,1,0,0,,,MQL
3836,430,2023-03-16,Instagram,email,Campaign_9,user_3836@example.com,300-4254648,0,0,0,,,Raw Lead
3837,428,2023-05-11,Instagram,paid_search,Campaign_46,user_3837@example.com,300-7804610,1,0,0,,,MQL
3838,201,2023-06-17,Google,email,Campaign_20,user_3838@example.com,300-9336430,1,0,0,,,MQL
3839,64,2023-03-22,TikTok,referral,Campaign_25,user_3839@example.com,300-2274650,0,0,0,,,Raw Lead
